song_title,artist_id_spotify,artist_name_spotify,artist_name_genius,song_date,song_filename
Ohchee Walla,32DuKytBMZn90iqyh2HEdc,Cuban Doll,Cuban Doll,2019-11-15,Lyrics_CubanDoll_OhcheeWalla.json
Oh Wow,32DuKytBMZn90iqyh2HEdc,Cuban Doll,Cuban Doll,2019-11-15,Lyrics_CubanDoll_OhWow.json
Blame It on Your Love,56oDRnqbIiwx4mymNEv7dS,Lizzo,Charli XCX,2019-05-15,Lyrics_Lizzo_BlameItonYourLove.json
Boys,56oDRnqbIiwx4mymNEv7dS,Lizzo,Lizzo,2018-06-22,Lyrics_Lizzo_Boys.json
Juice,56oDRnqbIiwx4mymNEv7dS,Lizzo,Lizzo,2019-01-04,Lyrics_Lizzo_Juice.json
Soulmate,56oDRnqbIiwx4mymNEv7dS,Lizzo,Lizzo,2019-04-19,Lyrics_Lizzo_Soulmate.json
Water Me,56oDRnqbIiwx4mymNEv7dS,Lizzo,Lizzo,2017-08-17,Lyrics_Lizzo_WaterMe.json
Barbie Dreams,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Nicki Minaj,2018-08-10,Lyrics_NickiMinaj_BarbieDreams.json
Feeling Myself,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Nicki Minaj,2015-05-18,Lyrics_NickiMinaj_FeelingMyself.json
FEFE,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,6ix9ine,2018-07-22,Lyrics_NickiMinaj_FEFE.json
Monster,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Kanye West,2010-10-23,Lyrics_NickiMinaj_Monster.json
MotorSport,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"Migos, Nicki Minaj & Cardi B",2017-10-27,Lyrics_NickiMinaj_MotorSport.json
Only,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Nicki Minaj,2014-10-28,Lyrics_NickiMinaj_Only.json
Swalla,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Jason Derulo,2017-02-24,Lyrics_NickiMinaj_Swalla.json
Woman Like Me,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Little Mix,2018-10-12,Lyrics_NickiMinaj_WomanLikeMe.json
Fake No Mo,7meyrw7Or5DwteYxDJrkCM,YK Osiris,YK Osiris,2019-10-11,Lyrics_YKOsiris_FakeNoMo.json
Freaky Dancer,7meyrw7Or5DwteYxDJrkCM,YK Osiris,YK Osiris,2019-06-21,Lyrics_YKOsiris_FreakyDancer.json
Ride,7meyrw7Or5DwteYxDJrkCM,YK Osiris,YK Osiris,2019-10-04,Lyrics_YKOsiris_Ride.json
Valentine,7meyrw7Or5DwteYxDJrkCM,YK Osiris,YK Osiris,2018-03-02,Lyrics_YKOsiris_Valentine.json
Worth It,7meyrw7Or5DwteYxDJrkCM,YK Osiris,YK Osiris,2019-02-08,Lyrics_YKOsiris_WorthIt.json
Done for Me,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Charlie Puth,2018-03-15,Lyrics_Kehlani_DoneforMe.json
Gangsta,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Kehlani,2016-08-01,Lyrics_Kehlani_Gangsta.json
Honey,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Kehlani,2017-10-03,Lyrics_Kehlani_Honey.json
Nights Like This,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Kehlani,2019-01-10,Lyrics_Kehlani_NightsLikeThis.json
Ring,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Cardi B,2018-04-06,Lyrics_Kehlani_Ring.json
Beautiful Now,2qxJFvFYMEDqd7ui6kSAcq,Zedd,Zedd,2015-05-14,Lyrics_Zedd_BeautifulNow.json
Clarity,2qxJFvFYMEDqd7ui6kSAcq,Zedd,Zedd,2012-12-12,Lyrics_Zedd_Clarity.json
Get Low,2qxJFvFYMEDqd7ui6kSAcq,Zedd,Zedd & Liam Payne,2017-07-06,Lyrics_Zedd_GetLow.json
Happy Now,2qxJFvFYMEDqd7ui6kSAcq,Zedd,Zedd & Elley Duhé,2018-07-18,Lyrics_Zedd_HappyNow.json
The Middle,2qxJFvFYMEDqd7ui6kSAcq,Zedd,"Zedd, Maren Morris & Grey",2018-01-23,Lyrics_Zedd_TheMiddle.json
3Way,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,Teyana Taylor,2018-06-22,Lyrics_TeyanaTaylor_3Way.json
Do Not Disturb,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,Teyana Taylor,2014-10-28,Lyrics_TeyanaTaylor_DoNotDisturb.json
Gonna Love Me,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,Teyana Taylor,2018-06-22,Lyrics_TeyanaTaylor_GonnaLoveMe.json
Hurry,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,Teyana Taylor,2018-06-23,Lyrics_TeyanaTaylor_Hurry.json
WTP,4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,Teyana Taylor,2018-06-23,Lyrics_TeyanaTaylor_WTP.json
Babies,4qBgvVog0wzW75IQ48mU7v,KYLE,KYLE,2018-05-18,Lyrics_KYLE_Babies.json
Doubt It,4qBgvVog0wzW75IQ48mU7v,KYLE,KYLE,2016-08-02,Lyrics_KYLE_DoubtIt.json
F You I Love You,4qBgvVog0wzW75IQ48mU7v,KYLE,KYLE,2019-08-23,Lyrics_KYLE_FYouILoveYou.json
Hey Julie!,4qBgvVog0wzW75IQ48mU7v,KYLE,KYLE,2018-11-30,Lyrics_KYLE_HeyJulie.json
Moment,4qBgvVog0wzW75IQ48mU7v,KYLE,KYLE,2018-08-24,Lyrics_KYLE_Moment.json
Body,7gWumE1wMALHXANLSIt054,Dreezy,Dreezy,2016-01-07,Lyrics_Dreezy_Body.json
Ecstasy,7gWumE1wMALHXANLSIt054,Dreezy,Dreezy,2019-01-25,Lyrics_Dreezy_Ecstasy.json
FENTY SEX,7gWumE1wMALHXANLSIt054,Dreezy,Smino & Dreezy,2018-11-08,Lyrics_Dreezy_FENTYSEX.json
Spar,7gWumE1wMALHXANLSIt054,Dreezy,Dreezy,2017-10-16,Lyrics_Dreezy_Spar.json
Wasted,7gWumE1wMALHXANLSIt054,Dreezy,Dreezy,2016-07-15,Lyrics_Dreezy_Wasted.json
John Redcorn,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2019-08-30,Lyrics_SiR_JohnRedcorn.json
Mood,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2019-08-30,Lyrics_SiR_Mood.json
Old Age,3QTDHixorJelOLxoxcjqGx,SiR,Masego,2018-08-22,Lyrics_SiR_OldAge.json
Ooh Nah Nah,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2017-01-23,Lyrics_SiR_OohNahNahfeatMasego.json
Still Blue,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2019-08-30,Lyrics_SiR_StillBlue.json
That’s Why I Love You,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2019-08-30,Lyrics_SiR_ThatsWhyILoveYoufeatSabrinaClaudio.json
You Can’t Save Me,3QTDHixorJelOLxoxcjqGx,SiR,SiR,2019-08-30,Lyrics_SiR_YouCantSaveMe.json
Audi.,21dooacK2WGBB5amYvKyfM,Smokepurpp,Smokepurpp,2017-05-17,Lyrics_Smokepurpp_Audi.json
Dirty Dirty,21dooacK2WGBB5amYvKyfM,Smokepurpp,Smokepurpp,2019-11-21,Lyrics_Smokepurpp_DirtyDirty.json
Do Not Disturb,21dooacK2WGBB5amYvKyfM,Smokepurpp,Smokepurpp & Murda Beatz,2018-03-28,Lyrics_Smokepurpp_DoNotDisturb.json
Fingers Blue,21dooacK2WGBB5amYvKyfM,Smokepurpp,Smokepurpp,2017-09-29,Lyrics_Smokepurpp_FingersBlue.json
Nephew,21dooacK2WGBB5amYvKyfM,Smokepurpp,Smokepurpp,2018-07-26,Lyrics_Smokepurpp_Nephew.json
G.O.A.T,4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,Kenny Mason,2019-02-21,Lyrics_KennyMason_GOAT.json
Hit,4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,Kenny Mason,2019-08-18,Lyrics_KennyMason_Hit.json
It Rains,4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,Wiley from Atlanta,2019-01-23,Lyrics_KennyMason_ItRains.json
Real,4mwdnO2jZrMmMVrjcHsZBv,Kenny Mason,Lupe Fiasco,2006-09-19,Lyrics_KennyMason_Real.json
Can’t Even Do It,7auVoAwdrloWdyKULVOauu,MFnMelo,MFnMelo,,Lyrics_MFnMelo_CantEvenDoIt.json
Flow Seats,7auVoAwdrloWdyKULVOauu,MFnMelo,MFnMelo,2019-11-11,Lyrics_MFnMelo_FlowSeats.json
Juvenile,7auVoAwdrloWdyKULVOauu,MFnMelo,MFnMelo,,Lyrics_MFnMelo_Juvenile.json
Lately,7auVoAwdrloWdyKULVOauu,MFnMelo,MFnMelo,2017-10-02,Lyrics_MFnMelo_Lately.json
What a Life,7auVoAwdrloWdyKULVOauu,MFnMelo,MFnMelo & Saba,2019-11-18,Lyrics_MFnMelo_WhataLife.json
Amphetamine,1ybINI1qPiFbwDXamRtwxD,Smino,Smino,2017-03-14,Lyrics_Smino_Amphetamine.json
KLINK,1ybINI1qPiFbwDXamRtwxD,Smino,Smino,2018-11-05,Lyrics_Smino_KLINK.json
L.M.F.,1ybINI1qPiFbwDXamRtwxD,Smino,Smino,2018-10-26,Lyrics_Smino_LMF.json
Reverend,1ybINI1qPiFbwDXamRtwxD,Smino,Smino,2019-08-23,Lyrics_Smino_Reverend.json
Z4L,1ybINI1qPiFbwDXamRtwxD,Smino,"Smino, Bari & Jay2",2018-11-08,Lyrics_Smino_Z4L.json
Maria,0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,03 Greedo & Kenny Beats,2019-11-13,Lyrics_03Greedo_Maria.json
Paid In Full,0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,03 Greedo & Kenny Beats,2019-11-22,Lyrics_03Greedo_PaidInFull.json
Payback,0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,03 Greedo & Kenny Beats,2019-11-22,Lyrics_03Greedo_Payback.json
Rude,0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,03 Greedo,2017-10-20,Lyrics_03Greedo_Rude.json
Trap House,0FtsMKmZEq8fBWqdSOWtqp,03 Greedo,03 Greedo,2019-03-27,Lyrics_03Greedo_TrapHouse.json
Cameras,6Av6GMCOznZIlHuNcBWgf4,Jay Critch,Jay Critch,2019-11-20,Lyrics_JayCritch_Cameras.json
Ego,6Av6GMCOznZIlHuNcBWgf4,Jay Critch,Jay Critch,2018-08-29,Lyrics_JayCritch_Ego.json
Fashion,6Av6GMCOznZIlHuNcBWgf4,Jay Critch,Jay Critch,2017-10-26,Lyrics_JayCritch_Fashion.json
Speak Up,6Av6GMCOznZIlHuNcBWgf4,Jay Critch,Jay Critch,2017-08-03,Lyrics_JayCritch_SpeakUp.json
Thousand Ways,6Av6GMCOznZIlHuNcBWgf4,Jay Critch,Jay Critch & Harry Fraud,2017-12-12,Lyrics_JayCritch_ThousandWays.json
Big Sticks,4yTmEo2clwWq2jwelvqgVv,Fredo Bang,Fredo Bang,2019-04-19,Lyrics_FredoBang_BigSticks.json
Face Down,4yTmEo2clwWq2jwelvqgVv,Fredo Bang,Fredo Bang,2019-10-04,Lyrics_FredoBang_FaceDown.json
Father,4yTmEo2clwWq2jwelvqgVv,Fredo Bang,Fredo Bang,2018-06-15,Lyrics_FredoBang_Father.json
Kill Ya,4yTmEo2clwWq2jwelvqgVv,Fredo Bang,Fredo Bang,2018-10-19,Lyrics_FredoBang_KillYa.json
Oouuh,4yTmEo2clwWq2jwelvqgVv,Fredo Bang,Fredo Bang,2018-07-13,Lyrics_FredoBang_Oouuh.json
Blind Nights,4PNHuWkk4ee6R8WEhFVPf5,NoCap,NoCap,2019-05-21,Lyrics_NoCap_BlindNights.json
Brag Different,4PNHuWkk4ee6R8WEhFVPf5,NoCap,NoCap,2019-11-19,Lyrics_NoCap_BragDifferent.json
Ghetto Angels,4PNHuWkk4ee6R8WEhFVPf5,NoCap,NoCap,2019-03-24,Lyrics_NoCap_GhettoAngels.json
In 4,4PNHuWkk4ee6R8WEhFVPf5,NoCap,NoCap,2019-11-19,Lyrics_NoCap_In4.json
Spaceship Vibes,4PNHuWkk4ee6R8WEhFVPf5,NoCap,NoCap,2018-09-08,Lyrics_NoCap_SpaceshipVibes.json
Body Bags,0E3pLs4jXz9tDQGY8m1A1d,JayDaYoungan,JayDaYoungan,2019-10-11,Lyrics_JayDaYoungan_BodyBags.json
Flash Out,0E3pLs4jXz9tDQGY8m1A1d,JayDaYoungan,JayDaYoungan,2019-07-22,Lyrics_JayDaYoungan_FlashOut.json
Interstate,0E3pLs4jXz9tDQGY8m1A1d,JayDaYoungan,JayDaYoungan,2018-02-14,Lyrics_JayDaYoungan_Interstate.json
Opps,0E3pLs4jXz9tDQGY8m1A1d,JayDaYoungan,JayDaYoungan & Yungeen Ace,2019-06-14,Lyrics_JayDaYoungan_Opps.json
Purge,0E3pLs4jXz9tDQGY8m1A1d,JayDaYoungan,JayDaYoungan,2018-12-07,Lyrics_JayDaYoungan_Purge.json
Birdview,2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,Lil Poppa,2019-07-11,Lyrics_LilPoppa_Birdview.json
Chances,2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,Lil Poppa,2019-03-22,Lyrics_LilPoppa_Chances.json
Man Of The Year,2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,Lil Poppa,2019-03-08,Lyrics_LilPoppa_ManOfTheYear.json
No Dealings,2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,Lil Poppa,2019-03-22,Lyrics_LilPoppa_NoDealings.json
Real One,2hq1yEIcPd7KMLmU6h77Cg,Lil Poppa,Lil Poppa,2019-03-22,Lyrics_LilPoppa_RealOne.json
Carry On,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-24,Lyrics_DSmoke_CarryOn.json
Honey Jack,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-24,Lyrics_DSmoke_HoneyJack.json
Inglewood High,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-24,Lyrics_DSmoke_InglewoodHigh.json
Last Supper,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-23,Lyrics_DSmoke_LastSupper.json
Let Migo,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-16,Lyrics_DSmoke_LetMigo.json
Lil’ Red,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-24,Lyrics_DSmoke_Lilred.json
On Paper,23rK0hajv5ix2yPM4IIgOo,D Smoke,D Smoke,2019-10-24,Lyrics_DSmoke_OnPaper.json
9 Times Out Of 10,5cBYCQwYq0heqBluY3VY1v,Big Havi,Big Havi,2019-06-28,Lyrics_BigHavi_9TimesOutOf10.json
Atlanta,6LIcR4928YAJqYcYD1P2mM,LightSkinKeisha,Stevie B,2019-10-13,Lyrics_LightSkinKeisha_Atlanta.json
Believe Dat,6LIcR4928YAJqYcYD1P2mM,LightSkinKeisha,LightSkinKeisha,2018-06-07,Lyrics_LightSkinKeisha_BelieveDat.json
Ride Good,6LIcR4928YAJqYcYD1P2mM,LightSkinKeisha,LightSkinKeisha & BSmyth,2018-09-21,Lyrics_LightSkinKeisha_RideGood.json
Sassy,6LIcR4928YAJqYcYD1P2mM,LightSkinKeisha,Blacc Zacc,2019-05-03,Lyrics_LightSkinKeisha_Sassy.json
Weather,6LIcR4928YAJqYcYD1P2mM,LightSkinKeisha,LightSkinKeisha,2017-09-29,Lyrics_LightSkinKeisha_Weather.json
BANKROLLS,7atuUUktuP1wDbkkgdNvxI,Justin Rarri,Justin Rarri,2019-10-25,Lyrics_JustinRarri_BANKROLLS.json
BLAME,7atuUUktuP1wDbkkgdNvxI,Justin Rarri,Justin Rarri,,Lyrics_JustinRarri_BLAME.json
Opps,7atuUUktuP1wDbkkgdNvxI,Justin Rarri,Justin Rarri,2018-10-17,Lyrics_JustinRarri_Opps.json
TREESHA,7atuUUktuP1wDbkkgdNvxI,Justin Rarri,Justin Rarri,2019-07-12,Lyrics_JustinRarri_TREESHA.json
W2LEEZY,7atuUUktuP1wDbkkgdNvxI,Justin Rarri,Justin Rarri,2019-03-01,Lyrics_JustinRarri_W2LEEZY.json
Queen & Slim,4xZTKft62AsF0SC3rAuYwJ,Coast Contra,Coast Contra & BJ the Chicago Kid,2019-11-15,Lyrics_CoastContra_QueenSlim.json
Alone,7e10JUMF7MJmmwYpnTSMI5,Dave East,Dave East,2019-10-04,Lyrics_DaveEast_Alone.json
Everyday,7e10JUMF7MJmmwYpnTSMI5,Dave East,Dave East,2019-08-02,Lyrics_DaveEast_Everyday.json
Perfect,7e10JUMF7MJmmwYpnTSMI5,Dave East,Dave East,2017-07-28,Lyrics_DaveEast_Perfect.json
Phone Jumpin,7e10JUMF7MJmmwYpnTSMI5,Dave East,Dave East,2017-08-18,Lyrics_DaveEast_PhoneJumpin.json
Seventeen,7e10JUMF7MJmmwYpnTSMI5,Dave East,Dave East,2019-11-07,Lyrics_DaveEast_Seventeen.json
I See You,6JvU33PZ8MtZyeFTESr09O,Kap G,Kap G,2017-04-06,Lyrics_KapG_ISeeYou.json
Marvelous Day,6JvU33PZ8MtZyeFTESr09O,Kap G,Kap G,2017-11-16,Lyrics_KapG_MarvelousDay.json
Piñata,6JvU33PZ8MtZyeFTESr09O,Kap G,DJ Vice,2017-11-24,Lyrics_KapG_Piata.json
Pum Pum,6JvU33PZ8MtZyeFTESr09O,Kap G,Messiah El Artista,2018-03-02,Lyrics_KapG_PumPum.json
Rings,6JvU33PZ8MtZyeFTESr09O,Kap G,Kap G,2017-03-31,Lyrics_KapG_Rings.json
All My Life,1tG7s7S4sq2eFFW0QZyLbm,Sheff G,Sheff G,,Lyrics_SheffG_AllMyLife.json
Designer,1tG7s7S4sq2eFFW0QZyLbm,Sheff G,Sheff G,2019-09-27,Lyrics_SheffG_Designer.json
"Flows, Pt. 2",1tG7s7S4sq2eFFW0QZyLbm,Sheff G,Sheff G,2019-09-27,Lyrics_SheffG_FlowsPt2.json
Respect,1tG7s7S4sq2eFFW0QZyLbm,Sheff G,Sheff G,2019-09-27,Lyrics_SheffG_Respect.json
We Getting Money,1tG7s7S4sq2eFFW0QZyLbm,Sheff G,Sheff G,2019-09-13,Lyrics_SheffG_WeGettingMoney.json
Always Love,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,Rockie Fresh,2019-11-15,Lyrics_RockieFresh_AlwaysLove.json
Done Wit It,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,Rockie Fresh,2019-11-15,Lyrics_RockieFresh_DoneWitIt.json
Life Long,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,Rockie Fresh,2013-01-01,Lyrics_RockieFresh_LifeLong.json
Maria,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,Rockie Fresh,2019-11-07,Lyrics_RockieFresh_Maria.json
Must Be,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,Rockie Fresh,2019-01-25,Lyrics_RockieFresh_MustBe.json
12,2I9SLklAOG0vdMiUUMNxRl,88GLAM,88GLAM,2017-11-01,Lyrics_88GLAM_12.json
Bali,2I9SLklAOG0vdMiUUMNxRl,88GLAM,88GLAM,2017-11-07,Lyrics_88GLAM_Bali.json
Cake,2I9SLklAOG0vdMiUUMNxRl,88GLAM,88GLAM,2017-11-07,Lyrics_88GLAM_Cake.json
Kyrie,2I9SLklAOG0vdMiUUMNxRl,88GLAM,88GLAM,2017-11-07,Lyrics_88GLAM_Kyrie.json
Purple Baguettes,2I9SLklAOG0vdMiUUMNxRl,88GLAM,88GLAM,2018-11-16,Lyrics_88GLAM_PurpleBaguettes.json
A.M.,2FIGTfXnX4gR3ypjQVPVlJ,Lonr.,Lonr.,2019-09-13,Lyrics_Lonr_AM.json
ALMOST,0WK3H9OErSn5zKOkOV5egm,DDG,DDG,2019-11-01,Lyrics_DDG_ALMOST.json
LET YOU IN,0WK3H9OErSn5zKOkOV5egm,DDG,DDG,2019-11-01,Lyrics_DDG_LETYOUIN.json
LIL BABY,0WK3H9OErSn5zKOkOV5egm,DDG,DDG,2019-03-22,Lyrics_DDG_LILBABY.json
MEET ME IN THE LOBBY,0WK3H9OErSn5zKOkOV5egm,DDG,DDG,2019-11-01,Lyrics_DDG_MEETMEINTHELOBBY.json
WHY/ARGUMENTS PT. 2,0WK3H9OErSn5zKOkOV5egm,DDG,DDG,2019-11-01,Lyrics_DDG_WHYARGUMENTSPT2.json
17,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Landon Cube,2019-06-28,Lyrics_LandonCube_17.json
Makeup,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Landon Cube,2019-04-11,Lyrics_LandonCube_Makeup.json
Nowadays,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Lil Skies,2017-12-12,Lyrics_LandonCube_Nowadays.json
Nowadays,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Lil Skies,2017-12-12,Lyrics_LandonCube_NowadaysfeatLandonCube.json
"Nowadays, Pt. 2",04ei5kNgmDuNAydFhhIHnD,Landon Cube,Lil Skies,2019-03-01,Lyrics_LandonCube_NowadaysPt2featLandonCube.json
Pretty,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Landon Cube,2019-10-18,Lyrics_LandonCube_Pretty.json
Red Roses,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Lil Skies,2017-06-26,Lyrics_LandonCube_RedRoses.json
Red Roses,04ei5kNgmDuNAydFhhIHnD,Landon Cube,Lil Skies,2017-06-26,Lyrics_LandonCube_RedRosesfeatLandonCube.json
All I Want,0sHIsJteyLhBYwKgF3Vfg2,Skye,Daniel Skye,2015-05-05,Lyrics_Skye_AllIWant.json
Good As It Gets,0sHIsJteyLhBYwKgF3Vfg2,Skye,Daniel Skye,2016-09-30,Lyrics_Skye_GoodAsItGets.json
I Want You,0sHIsJteyLhBYwKgF3Vfg2,Skye,Daniel Skye,2018-09-14,Lyrics_Skye_IWantYou.json
Stuck On You,0sHIsJteyLhBYwKgF3Vfg2,Skye,Daniel Skye,2017-11-03,Lyrics_Skye_StuckOnYou.json
VOICES,0sHIsJteyLhBYwKgF3Vfg2,Skye,Daniel Skye,2019-10-31,Lyrics_Skye_VOICES.json
Cream,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,Aaron May,2019-02-27,Lyrics_AaronMay_Cream.json
Let Go,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,Aaron May,2019-01-29,Lyrics_AaronMay_LetGo.json
RIDE,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,Aaron May,2018-11-30,Lyrics_AaronMay_RIDE.json
Talk My Shyt,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,Aaron May,2019-10-09,Lyrics_AaronMay_TalkMyShyt.json
Temporary,2rwALQ1SXdfUWPUd6WOfYS,Aaron May,Aaron May,2019-10-09,Lyrics_AaronMay_Temporary.json
First Day Out,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,Tee Grizzley,2016-11-07,Lyrics_TeeGrizzley_FirstDayOut.json
From the D to the A,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,Tee Grizzley,2017-03-16,Lyrics_TeeGrizzley_FromtheDtotheA.json
Fuck It Off,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,Tee Grizzley,2018-05-04,Lyrics_TeeGrizzley_FuckItOff.json
No Effort,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,Tee Grizzley,2017-03-31,Lyrics_TeeGrizzley_NoEffort.json
Satish,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,Tee Grizzley,2019-09-20,Lyrics_TeeGrizzley_Satish.json
Better Dayz,6XpXnnKHIhCOUbOLOJGe6o,REASON,REASON,2016-01-26,Lyrics_REASON_BetterDayz.json
Drive Slow / Taste Like Heaven,6XpXnnKHIhCOUbOLOJGe6o,REASON,REASON,2017-05-19,Lyrics_REASON_DriveSlowTasteLikeHeaven.json
Flick It Up,6XpXnnKHIhCOUbOLOJGe6o,REASON,REASON,2019-11-13,Lyrics_REASON_FlickItUp.json
Kurupt,6XpXnnKHIhCOUbOLOJGe6o,REASON,REASON,2017-05-19,Lyrics_REASON_Kurupt.json
Situations,6XpXnnKHIhCOUbOLOJGe6o,REASON,REASON,2017-05-19,Lyrics_REASON_Situations.json
10 Percent,0ceH34CATvfgphxnLRWFkm,9lokknine,9LOKKNINE,2018-04-17,Lyrics_9lokknine_10Percent.json
223's,0ceH34CATvfgphxnLRWFkm,9lokknine,9LOKKNINE,2018-12-19,Lyrics_9lokknine_223s.json
Beef,0ceH34CATvfgphxnLRWFkm,9lokknine,9LOKKNINE,2019-05-31,Lyrics_9lokknine_Beef.json
Crayola,0ceH34CATvfgphxnLRWFkm,9lokknine,9LOKKNINE,2018-03-26,Lyrics_9lokknine_Crayola.json
Memory Lane,0ceH34CATvfgphxnLRWFkm,9lokknine,9LOKKNINE,2019-10-25,Lyrics_9lokknine_MemoryLane.json
95,46MWeeHNVMYRIIofQBEX98,BEAM,BEAM,2019-10-18,Lyrics_BEAM_95.json
Cactus,46MWeeHNVMYRIIofQBEX98,BEAM,BEAM,2018-11-02,Lyrics_BEAM_Cactus.json
MAD GAAL,46MWeeHNVMYRIIofQBEX98,BEAM,BEAM,2019-10-18,Lyrics_BEAM_MADGAAL.json
Mumbai Power,46MWeeHNVMYRIIofQBEX98,BEAM,Skrillex,2019-07-19,Lyrics_BEAM_MumbaiPower.json
UNDA ARMOR,46MWeeHNVMYRIIofQBEX98,BEAM,BEAM,2019-10-18,Lyrics_BEAM_UNDAARMOR.json
Ascension,5REHfa3YDopGOzrxwTsPvH,Deante' Hitchcock,Deante’ Hitchcock,2017-10-12,Lyrics_DeanteHitchcock_Ascension.json
How TF,5REHfa3YDopGOzrxwTsPvH,Deante' Hitchcock,Deante’ Hitchcock,2019-11-05,Lyrics_DeanteHitchcock_HowTF.json
No Secret,5REHfa3YDopGOzrxwTsPvH,Deante' Hitchcock,Deante’ Hitchcock,2016-05-29,Lyrics_DeanteHitchcock_NoSecret.json
Postlude,5REHfa3YDopGOzrxwTsPvH,Deante' Hitchcock,Deante’ Hitchcock,2016-05-29,Lyrics_DeanteHitchcock_Postlude.json
Side Nigga Anthem,5REHfa3YDopGOzrxwTsPvH,Deante' Hitchcock,Deante’ Hitchcock,2019-03-08,Lyrics_DeanteHitchcock_SideNiggaAnthem.json
Believe Me,5sCKWuakYloVbUIhqo5ZCa,DB Omerta,Madmarcc,2019-12-05,Lyrics_DBOmerta_BelieveMe.json
Zombie,5sCKWuakYloVbUIhqo5ZCa,DB Omerta,Kodak Black,2019-10-25,Lyrics_DBOmerta_Zombie.json
Iced Up,1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,Hoodrich Pablo Juan,2019-11-01,Lyrics_HoodRichPabloJuan_IcedUp.json
Just Vibe,1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,Hoodrich Pablo Juan,2018-07-19,Lyrics_HoodRichPabloJuan_JustVibe.json
Racks On Des Diamonds,1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,Hoodrich Pablo Juan,2018-01-05,Lyrics_HoodRichPabloJuan_RacksOnDesDiamonds.json
We Don’t Luv Em,1ZLO8d7zll1WeQJUHaxQer,HoodRich Pablo Juan,Hoodrich Pablo Juan,2017-09-14,Lyrics_HoodRichPabloJuan_WeDontLuvEm.json
